KOSDAQ|950180|에스앤케이|소프트웨어개발및공급업|0억원|2018.08.09
UNLISTED|379000|시큐에버|시스템소프트웨어개발및공급업|5억원|2021.04.28
UNLISTED|950181|동서정보기술S|소프트웨어자문개발및공급업|0억원|2008.09.17
UNLISTED|279620|바이젠|자전거및환자용차량제조업|40억원|2020.09.01
UNLISTED|280610|스마일인터내셔널|그외기타의료용기기제조업|10억원|2017.10.26
KOSDAQ|054040|한국컴퓨터|기타전자부품제조업|80억원|2002.09.12
KONEX|242350|피엔아이컴퍼니|영화비디오물방송프로그램제작및배급업|24억원|2016.11.30
UNLISTED|950187|서강오씨아이|액체연료및관련제품도매업|0억원|2008.10.02
UNLISTED|194330|태미세미콘|반도체제조업|47억원|2015.07.22
KOSPI|002820|선앤엘|박판합판및유사적층판제조업|126억원|2003.09.25
UNLISTED|042060|고려정보테크|기타소프트웨어자문개발및공급업|10억원|2002.08.30
UNLISTED|370650|엘엠바이오사이언스(구.알파새론바이오)|의학및약학연구개발업플랫폼비즈니스|14억원|2020.12.07
UNLISTED|369680|케이티엠|금속절삭기계제조업|1억원|2020.12.11
UNLISTED|067340|라이프디지털넷|방송수신기및기타영상음향기기제조업|30억원|2002.09.14
UNLISTED|043390|유니버셜소프트정보통신|컴퓨터기억장치제조업|14억원|2002.10.19
KOSDAQ|182360|큐브엔터|음악및기타오디오물출판업|27억원|2013.11.14
UNLISTED|313120|알로스|기타기초유기화학물질제조업|4억원|2020.11.27
UNLISTED|102290|그랜드림|편조의복제조업|8억원|2008.05.13
UNLISTED|950191|제너시스|기타식품첨가물제조업|1억원|2008.10.22
KOSDAQ|950190|미투젠|소프트웨어개발및공급업|0억원|2019.07.25
UNLISTED|804209|대한세라믹스|기타내화요업제품제조업|0억원|2012.02.03
UNLISTED|950192|에니온|전자코일변성기및기타전자유도자제조업|37억원|2008.10.24
UNLISTED|230340|동성이앤지|액체여과기제조업|24억원|2012.02.03
UNLISTED|171680|유니트아이엔씨|편조의복제조업|3억원|2012.02.03
UNLISTED|950199|경도기업|세탁물공급업|3억원|2008.11.10
UNLISTED|097160|온리원|경비업|0억원|2007.11.15
UNLISTED|806860|마르시스|전자부품컴퓨터영상음향및통신장비제조업|0억원|2012.02.03
UNLISTED|327750|더블유에스아이|생활용품도매업|20억원|2020.06.09
UNLISTED|302470|영도벨벳|기타분류안된섬유제품제조업|37억원|2012.02.03
KOSDAQ|285490|노바텍|기타제품제조업|23억원|2018.05.04
UNLISTED|950194|공간코리아|건물설비설치공사업|20억원|2008.10.27
UNLISTED|950197|카이콤|방송장비제조업|11억원|2008.11.05
UNLISTED|950196|세나테크놀로지|유선통신장비제조업|21억원|2008.11.05
KOSPI|102260|동성케미컬(구.동성코퍼레이션)|석유화학계기초화학물질제조업|440억원|2021.03.15
UNLISTED|044690|에스지아이|그외기타분류안된모든서비스업|12억원|2002.09.27
KOSDAQ|043360|디지아이|컴퓨터및주변장치제조업|45억원|2002.09.12
UNLISTED|950159|퓨코셋투자자문|투자자문업|30억원|2008.07.29
UNLISTED|950158|와이티엔디엠비(YTNDMB)|지상파방송업|300억원|2008.07.25
UNLISTED|002850|영풍산업|금·은및백금광업|631억원|2004.05.17
UNLISTED|951489|휴먼아이티솔루션|시스템소프트웨어개발및공급업|0억원|2020.10.08
KOSPI|001520|동양|세운레미콘흡수합병후레미콘제조기업으로전환|11986억원|2002.11.20
UNLISTED|256970|올스웰|냉각공기조화여과증류및가스발생기제조업|11억원|2019.08.23
UNLISTED|054010|선팩테크|그외기타전자부품제조업|143억원|2004.05.04
UNLISTED|314420|에스지오|볼베어링및롤러베어링제조업|10억원|2012.02.03
UNLISTED|115580|현대인프라코어|배전반및전기자동제어반제조업|8억원|2011.08.11
UNLISTED|951491|소바젠|의학및약학연구개발업|0억원|2020.10.08
UNLISTED|114250|태진인터내셔날|핸드백및지갑제조업|40억원|2011.12.12
KOSPI|014830|유니드|탄산칼륨가성칼륨등기초무기화학제품제조업체|444억원|2005.03.23
KOSDAQ|950160|코오롱티슈진|기초의약물질및생물학적제제제조업|0억원|2017.06.15
UNLISTED|297480|스프링클라우드|응용소프트웨어개발및공급업|0억원|2021.04.20
UNLISTED|054020|GK파워|기타전자부품|48억원|2002.11.20
KOSDAQ|279600|미디어젠|소프트웨어개발및공급업|23억원|2016.01.08
UNLISTED|951498|스토리위즈|일반서적출판업|0억원|2020.10.13
KOSPI|302440|SK바이오사이언스|기초의약물질및생물학적제제제조업|383억원|2019.11.29
KOSDAQ|082920|비츠로셀|일차전지제조업|82억원|2007.09.03
UNLISTED|951499|프로닉스|전기·전자공학연구개발업|0억원|2020.10.14
UNLISTED|951496|하이라이트브랜즈|편조의복제조업|0억원|2020.10.13
UNLISTED|268960|아크웨이브솔루션스코리아|기타무선통신장비제조업|40억원|2020.07.28
UNLISTED|950168|유비닉스|응용소프트웨어개발및공급업|0억원|2008.08.25
UNLISTED|951497|젠셀메드|기타공학연구개발업|0억원|2020.10.13
UNLISTED|067320|인터실리콘|기타|20억원|2004.05.04
UNLISTED|951494|라이프신약||50억원|2020.10.13
UNLISTED|042020|티페이지글로벌|데이터베이스및온라인정보제공업|24억원|2007.11.26
UNLISTED|951495|큐렉스|의학및약학연구개발업|50억원|2020.10.13
UNLISTED|950161|씨티엠|기타운송장비제조업|20억원|2008.07.30
UNLISTED|951492|뉴로메카|시스템소프트웨어개발및공급업|0억원|2020.10.12
UNLISTED|950164|원태(구.원태다이캐스팅)|주형및금형제조업|8억원|2008.08.04
UNLISTED|951493|키즈노트|출판업|0억원|2020.10.13
UNLISTED|950163|오피트정보통신|유무선통신장치제조|9억원|2008.07.31
KOSDAQ|043370|피에이치에이(구.평화정공)|자동차차체용부품제조업|105억원|2002.09.12
UNLISTED|128880|제이미크론|반도체및기타전자부품제조업|14억원|2010.06.21
KOSDAQ|042040|케이피엠테크|그외기타분류안된화학제품제조업|56억원|2003.02.09
UNLISTED|394620|원창포장공업|골판지종이상자및종이용기제조업|34억원|2012.02.03
KOSPI|002840|미원상사|계면활성제도료첨가제주력의화학제품제조업체|44억원|2003.09.25
KOSPI|001510|SK증권|고객중심의마케팅전문회사를지향하는SK그룹의유&amp;|1620억원|2002.11.20
UNLISTED|054000|연합인포맥스|데이터베이스및온라인정보제공업|0억원|2002.10.17
UNLISTED|313100|나노레이|그외기타의료용기기제조업|17억원|2020.06.23
KOSDAQ|216080|제테마|의료용품및기타의약관련제품제조업|41억원|2015.03.26
KOSPI|014820|동원시스템즈|초고속가입자망광대역기간망등통신장비제조업체|1217억원|2002.11.20
KOSDAQ|115570|스타플렉스|플라스틱필름시트및판제조업|32억원|2009.10.01
UNLISTED|296160|프로젠|기타공학연구개발업|28억원|2020.09.09
UNLISTED|056670|엠플러스테크놀러지|방송및무선통신장비제조업|11억원|2012.02.03
UNLISTED|114240|퀸스소프트|소프트웨어자문개발및공급업|24억원|2009.08.07
KOSDAQ|950170|제이티씨(JTC)|종합소매업|0억원|2017.10.31
UNLISTED|805511|동진섬유|편조원단제조업|0억원|2012.02.03
UNLISTED|242340|유니텍스|폐기물처리및오염방지시설건설업|20억원|2021.03.11
UNLISTED|950176|모빌씨앤씨|응용소프트웨어개발및공급업|0억원|2008.09.01
UNLISTED|082930|실리콘화일|전자집적회로제조업|31억원|2007.09.17
KOSDAQ|067310|하나마이크론|전자집적회로제조업|112억원|2005.05.03
UNLISTED|068640|에이치랩(구.인터넷빛고을)|기타소프트웨어자문개발및공급업|13억원|2007.08.31
UNLISTED|950173|아프로파이낸셜대부(구.에이앤피파이낸셜)|기타여신금융업|0억원|2008.08.28
UNLISTED|950172|웰컴크레디라인|그외기타여신금융업|0억원|2008.08.28
UNLISTED|950175|성용하이테크|자동차부품제조업|21억원|2008.09.01
UNLISTED|404440|웨이브랩스|무선통신장비개발및제조|10억원|2021.11.04
UNLISTED|817427|와이엠케이|기타특수목적용기계제조업|0억원|2012.02.03
UNLISTED|037580|한국CNC기술|그외기타분류안된상품전문소매업S/W개발|19억원|2007.11.26
KOSPI|012280|영화금속|주물제품생산업체|227억원|2002.11.20
UNLISTED|074520|네오슈테른테크놀로지|방송및무선통신기기제조업|40억원|2007.11.26
UNLISTED|051880|이메디피아|데이터베이스및온라인정보제공업|35억원|2002.10.19
UNLISTED|140480|제이티비씨|지상파방송업|5751억원|2013.12.13
UNLISTED|138160|에너지닥터|산업용베터리기능회복프렌차이즈화확약품제조|25억원|2011.01.27
UNLISTED|303870|에임메드|종합건강관리서비스|16억원|2005.10.19
UNLISTED|049570|리얼커뮤니케이션|기타소프트웨어자문개발및공급업|5억원|2004.07.02
KOSDAQ|114190|강원(구.웰크론강원)|핵반응기및증기보일러제조업|91억원|2009.07.30
UNLISTED|061200|디엔에스|시스템소프트웨어개발및공급업|32억원|2005.06.29
UNLISTED|073200|미농바이오|음식료품제조업|6억원|2005.09.30
UNLISTED|012270|동신|단독및연립주택건설업|633억원|2004.05.17
UNLISTED|036260|이매진아시아|영화비디오물방송프로그램제작및배급업|219억원|2002.09.12
UNLISTED|292650|제이피에스|그외기타특수목적용기계제조업|12억원|2020.07.13
KOSDAQ|050540|한국코퍼레이션|콜센터및텔레마케팅서비스업|104억원|2002.10.17
UNLISTED|051870|야키|점토벽돌블록및유사비내화요업제품제조업|27억원|2002.09.23
UNLISTED|138170|이에스산전|동력식수지공구제조업|57억원|2012.02.03
UNLISTED|087840|에버미라클|기타비료및질소화합물제조업|50억원|2012.02.03
KOSDAQ|302550|리메드|의료용기기제조업|29억원|2018.01.16
UNLISTED|266350|팡스카이|소프트웨어개발및공급업|18억원|2017.08.02
UNLISTED|049560|우일전자|그외기타전자부품제조업|6억원|2004.05.04
KOSDAQ|289010|아이스크림에듀|기타인쇄물출판업|64억원|2014.08.11
UNLISTED|301220|인천레미콘|레미콘제조업|11억원|2012.02.03
UNLISTED|063850|골드프리|여행사및기타여행보조업|1억원|2003.05.22
KOSPI|007700|에프앤에프홀딩스|스포츠캐주얼의류전문업체|77억원|2002.11.20
UNLISTED|293990|한얼리치|기타부동산임대업|41억원|2020.09.08
KOSPI|037560|LG헬로비전|유선방송업|1936억원|2012.11.06
UNLISTED|315830|지가스|기타상품중개업|1억원|2021.03.18
UNLISTED|036230|로드테크|고형폐기물용융설비|7억원|2004.02.02
UNLISTED|050530|모벤스|전자기측정시험및분석기구제조업|24억원|2002.10.08
UNLISTED|102180|아주하이텍|기타측정시험항해제어및정밀기기제조업|30억원|2006.01.02
KOSDAQ|086520|에코프로|일차전지및축전지제조업|107억원|2005.09.30
KOSDAQ|049550|잉크테크|인쇄잉크제조업|47억원|2002.09.12
KOSDAQ|176440|에이치엔티일렉트로닉스|전자부품제조업|35억원|2014.02.18
UNLISTED|327820|글로스퍼|시스템소프트웨어개발및공급업|17억원|2021.02.23
UNLISTED|050520|한국지열씨스템|기타제품제조업|36억원|2002.10.16
KONEX|393210|토마토시스템|소프트웨어개발및공급업|21억원|2021.07.15
UNLISTED|290010|스파익스|응용소프트웨어개발및공급업|3억원|2021.03.18
UNLISTED|012290|엘칸토|구두류제조업|158억원|2012.02.03
UNLISTED|036240|아이엠티웍스|게임|20억원|2003.12.23
KOSDAQ|352700|씨앤투스성진|기타섬유제품제조업|47억원|2020.09.07
UNLISTED|138190|동헌산업|레미콘제조업|31억원|2017.07.10
UNLISTED|289030|엠케이제누기술|일반통신공사업|5억원|2021.03.17
UNLISTED|242380|메가바이오숲|의약품건강기능식품제조|106억원|2015.07.29
UNLISTED|303860|나인바이오팜(구.에이치앤비나인)|물리화학및생물학연구개발업|18억원|2020.07.20
UNLISTED|051840|인포맵코리아|소프트웨어자문개발및공급업|18억원|2002.09.14
UNLISTED|111950|태성기연|산업처리공정제어장비제조업|13억원|2009.09.25
UNLISTED|073230|삼진아이앤씨|그외기타여신금융업|0억원|2005.06.29
UNLISTED|098530|디와이엠솔루션|기타플라스틱제품제조업|22억원|2012.11.06
UNLISTED|108300|아세아캐피탈|여신전문금융기업|306억원|2009.02.06
UNLISTED|189700|디피앤케이|의복액세서리제조업|36억원|2014.05.19
UNLISTED|277050|지엘에스에너지|일반및국외여행사업|21억원|2021.03.15
UNLISTED|037540|네스테크|기타정밀기기|319억원|2002.09.04
KOSDAQ|038870|에코바이오홀딩스|건물설비설치공사업|54억원|2004.05.04
UNLISTED|036210|태산엘시디|액정평판디스플레이제조업|107억원|2002.09.12
KOSPI|013570|디와이|자동차부품유압기기산업기계생산업체|132억원|2002.11.13
KONEX|225850|미애부|기타전문도매업|17억원|2012.02.03
KOSPI|026890|디피씨|셋톱박스와전자레인지용인버터제조업체|208억원|2002.11.20
KOSDAQ|237820|플레이디|광고대행업|64억원|2019.10.04
KOSPI|025560|미래산업|반도체검사장비및표면실장장비제조기업|631억원|2002.11.20
UNLISTED|001590|일화모직공업|모직물직조업|46억원|2004.09.23
UNLISTED|050500|밀레정보통신|컴퓨터제조업|17억원|2004.07.02
KOSPI|293940|신한알파리츠|부동산임대및공급업|421억원|2018.06.07
UNLISTED|345690|오리엔탈쉬핑|화물운송중개대리및관련서비스업|3억원|2012.02.03
KOSPI|073240|금호타이어|국내2위의타이어제조업체|7900억원|2005.02.17
KOSDAQ|038880|아이에이(구.씨앤에스)|전자부품제조업|202억원|2002.09.12
K_OTC|036220|오상헬스케어|의료용품및기타의약관련제품제조업|64억원|2005.01.06
UNLISTED|037550|클라스타|바코드관련장비및라벨인쇄사업|8억원|2002.09.12
UNLISTED|001580|신광기업|전구및램프제조업|20억원|2002.11.20
UNLISTED|364700|한국파비스제약|완제의약품제조업|0억원|2021.06.15
KOSDAQ|049520|유아이엘|기타전자부품제조업|57억원|2002.09.12
KOSDAQ|000250|삼천당제약|완제의약품제조업|110억원|2002.09.04
UNLISTED|804164|대평|기타식품첨가물제조업|0억원|2012.02.03
K_OTC|049500|케이알투자증권(구.케이알선물)|증권중개업|242억원|2017.05.11
UNLISTED|213880|에너솔라|배전반및전기자동제어반제조업|297억원|2012.02.03
UNLISTED|318060|그래피|합성수지및기타플라스틱물질제조업|12억원|2021.01.05
UNLISTED|320380|테토스|그외기타특수목적용기계제조업|20억원|2018.03.07
UNLISTED|345680|미트랩|물리화학및생물학연구개발업|0억원|2020.10.30
UNLISTED|344350|로미칼|FE-OLED제조전문업|51억원|2020.06.29
KOSDAQ|109610|에스와이(구.에스와이패널)|구조용금속판제품및공작물제조업|125억원|2012.02.03
UNLISTED|351400|인지소프트|컴퓨터프로그래밍서비스업|39억원|2012.02.03
UNLISTED|139470|태광실업|기타신발제조업|10억원|2012.02.03
KOSDAQ|123910|에스비아이앤솔로몬드림스팩|기타금융업|85억원|2010.05.13
KOSDAQ|332370|아이디피|컴퓨터및주변장치제조업|33억원|2020.02.14
UNLISTED|000280|동아건설산업|종합건설업|192억원|2012.11.06
KOSPI|025540|한국단자공업|커넥터와광무선통신부품생산업체|52억원|2002.11.14
UNLISTED|266380|환타월드에너지|전동기및발전기제조업|18억원|2020.09.11
UNLISTED|026870|코원에너지서비스|도시가스판매가스기기판매및설비공사업체|485억원|2003.09.25
UNLISTED|344340|엠피에스코리아|화물자동차및특수목적용자동차제조업|8억원|2021.01.26
KOSDAQ|212560|네오오토|자동차부품제조업|39억원|2012.02.03
UNLISTED|051810|모보|케이블제조업|127억원|2002.09.12
UNLISTED|066070|이스텍|물질검사·측정및분석기구제조업|8억원|2007.11.23
UNLISTED|817452|와이케이건기|기계장비중개업|0억원|2012.02.03
KOSPI|013580|계룡건설산업|국내우량건설업체|447억원|2002.11.20
UNLISTED|352740|티엘인더스트리|컴퓨터제조업|4억원|2021.01.13
UNLISTED|012250|셰프라인|금속압형제품제조업|132억원|2002.11.20
KOSDAQ|036200|유니셈|반도체제조용기계|153억원|2002.09.12
K_OTC|123900|골든블루|기타발효주제조업|273억원|2011.04.28
KOSPI|139480|이마트|종합소매업|1394억원|2021.03.15
KOSDAQ|054090|삼진엘앤디|기타전자부품제조업|114억원|2004.08.06
KONEX|225860|엠앤씨생명과학|기타화학제품제조업|11억원|2017.03.23
KONEX|200580|메디쎄이|기타의료용기기제조업|19억원|2014.07.30
UNLISTED|086570|싸이더스|일반영화및비디오물제작업|80억원|2012.02.03
KOSPI|000270|기아|완성차제조업체|20268억원|2002.11.23
KOSDAQ|025550|한국선재|철강선제조업|123억원|2002.09.12
UNLISTED|345660|애니랙티브|응용소프트웨어개발및공급업|4억원|2021.03.29
KONEX|199150|데이터스트림즈|시스템소프트웨어개발및공급업|20억원|2012.02.03
UNLISTED|262830|대신밸런스스팩4호|금융지원서비스업|5억원|2017.01.10
UNLISTED|133300|삼진산업|자동차및트레일러제조업|0억원|2021.06.28
UNLISTED|346990|투바앤|애니메이션영화및비디오물제작업|9억원|2015.06.17
UNLISTED|110660|툴코리아(구.세신버팔로)|기타금속가공제품제조업|30억원|2012.02.03
KOSDAQ|122640|예스티|반도체제조용기계제조업|22억원|2012.02.03
UNLISTED|223230|디엘이노베이션|소파및기타내장가구제조업|27억원|2020.10.13
KOSDAQ|289080|에스브이인베스트먼트|기타금융업|133억원|2018.03.22
UNLISTED|006440|한일건설|건물건설업체|136억원|2002.11.20
KOSPI|005110|한창|CDMA단말기생산업체|172억원|2002.11.20
KOSDAQ|007770|한일화학|기초화학물질제조업|18억원|2002.09.04
UNLISTED|159920|말타니|일반용전기조명장치제조업|30억원|2020.11.26
UNLISTED|111980|알에프텔|통신기기및방송장비제조업|35억원|2009.09.21
UNLISTED|061280|미리메드|소형엔진모자|12억원|2003.05.22
UNLISTED|018410|현대금속|일반철물제조업|13억원|2002.11.20
K_OTC|078060|매일방송|유선방송업|2598억원|2007.10.11
KONEX|223220|아이피몬스터(구.구름게임즈앤컴퍼니)|소프트웨어개발및공급업|54억원|2015.06.19
UNLISTED|320340|무궁화신탁|기타분류안된금융업|140억원|2012.02.03
KOSDAQ|277070|린드먼아시아인베스트먼트|기타금융업|68억원|2017.10.18
KOSDAQ|108320|실리콘웍스|전자집적회로제조업|81억원|2008.07.16
KOSDAQ|318020|포인트모바일|컴퓨터및주변장치제조업|6억원|2019.12.11
KOSDAQ|352770|클리노믹스|의료용품및기타의약관련제품제조업|13억원|2020.07.10
UNLISTED|018440|리스템|방사선장치제조업|19억원|2007.09.03
KOSDAQ|019770|서연탑메탈|주형및금형제조업|58억원|2011.03.14
UNLISTED|816156|엔트리브소프트|시스템소프트웨어개발및공급업|50억원|2012.02.03
UNLISTED|817486|외도보타니아|식물원및동물원운영업|0억원|2012.02.03
KOSDAQ|223250|드림씨아이에스|의학및약학연구개발업|27억원|2019.09.27
KOSDAQ|078070|유비쿼스홀딩스|유선통신장비제조업|106억원|2007.09.03
KOSDAQ|290090|트윔|소프트웨어개발및공급업|36억원|2018.03.29
UNLISTED|388720|유일로보틱스|특수목적용기계제조업|32억원|2021.09.07
UNLISTED|307370|에이블디자인스|정형외과용및신체보정용기기제조업|2억원|2021.03.23
KOSDAQ|306040|에스제이그룹|가죽가방및유사제품제조업|16억원|2019.07.25
UNLISTED|250820|에스엠잉글리쉬|응용소프트웨어개발및공급업|11억원|2016.11.14
UNLISTED|134660|씨엔전자|그외기타전자부품제조업|37억원|2011.07.22
KOSDAQ|237880|클리오|기타화학제품제조업|90억원|2016.01.04
KOSDAQ|211270|에이피위성|통신및방송장비제조업|75억원|2012.02.03
UNLISTED|346960|올트|철물및수공구도매업|1억원|2021.01.26
UNLISTED|345630|플라이강원|정기항공운송업|414억원|2020.09.25
UNLISTED|111960|레텍|기타전기장비제조업|5억원|2009.09.21
UNLISTED|817495|요진건설산업|도로건설업|0억원|2012.02.03
UNLISTED|032710|신한카드|신용카드및할부금융업|6268억원|2002.07.12
UNLISTED|816169|엔프라니|화장품제조업|0억원|2012.02.03
UNLISTED|019760|고리|플라스틱선봉관및호스제조업|5억원|2008.04.30
KOSDAQ|061250|화일약품|의약품제조업|72억원|2002.09.12
UNLISTED|262870|오상|상품종합도매업|10억원|2012.02.03
UNLISTED|346950|케미코첨단소재|포장용플라스틱성형용기제조업|12억원|2021.01.21
UNLISTED|151170|신우코스텍|기타일반목적용기계제조업|9억원|2012.02.03
KOSDAQ|175140|인포마크|기타무선통신장비제조업|18억원|2011.08.24
KOSDAQ|318000|한국바이오젠|합성고무및플라스틱물질제조업|16억원|2012.02.03
UNLISTED|036290|베스트인터넷|서비스도소매|11억원|2003.01.06
UNLISTED|048270|포넷|서적출판업|1000억원|2004.01.13
KOSDAQ|122690|서진오토모티브|자동차용동력전달장치제조업|95억원|2010.03.12
KOSPI|120030|조선선재||6억원|2021.03.15
KOSDAQ|108380|대양전기공업|선박구성부분품제조업|48억원|2011.03.14
KOSDAQ|334970|프레스티지바이오로직스|의약품제조업|214억원|2018.10.18
UNLISTED|188460|위너에코텍|그외기타전자부품제조업|0억원|2021.03.19
UNLISTED|825930|한국니토옵티칼|플라스틱적층도포및기타표면처리제품제조업|0억원|2012.02.03
UNLISTED|388740|삼광랩트리|의학및약학연구개발업|9억원|2022.01.04
UNLISTED|350140|블루레오|기타가정용전기기기제조업|11억원|2020.10.26
KOSPI|006400|삼성SDI|삼성그룹계열의전자관및반도체제조회사|3519억원|2002.10.21
KOSDAQ|318010|팜스빌|기타식품제조업|40억원|2019.05.15
UNLISTED|107060|한국줄기세포뱅크|연구개발업|40억원|2012.02.02
KOSDAQ|333620|엔시스|기타전기장비제조업|10억원|2020.12.02
UNLISTED|211290|서울전선|기타절연선및케이블제조업|33억원|2012.02.03
UNLISTED|259230|아이티티바이오|바이오신약개발의약품제조판매|29억원|2017.09.08
UNLISTED|291360|에이에스엔|응용소프트웨어개발및공급업|18억원|2021.03.03
UNLISTED|801975|기독교텔레비젼|유선방송업|0억원|2012.02.03
UNLISTED|801973|기도산업|기타봉제의복제조업|0억원|2012.02.03
UNLISTED|362120|제일기포이엔지||2억원|2020.12.18
UNLISTED|825923|한국남부발전|발전업|2288억원|2012.02.03
KOSDAQ|007720|대명소노시즌(구.대명코퍼레이션)|상품종합도매업|504억원|2004.05.04
K_OTC|087800|KDB생명(구.금호생명)|생명보험업|4743억원|2012.11.06
KOSDAQ|159910|스킨앤스킨|기타기초유기화학물질제조업|112억원|2012.11.06
UNLISTED|828183|화승티엔드씨아이|기타고무제품제조업|0억원|2012.02.03
UNLISTED|048250|진경씨엔에스|게임소프트웨어제작업|12억원|2002.09.23
K_OTC|134610|에이치케이자산관리|그외기타여신금융업|59억원|2014.05.08
UNLISTED|036270|헤쎄나|반도체제조용기계|128억원|2004.05.04
UNLISTED|388770|씨케이엑소젠|의학및약학연구개발업|6억원|2021.05.24
KOSDAQ|020710|시공테크|전문디자인업|100억원|2003.03.13
UNLISTED|374130|피알앤디컴퍼니|자동차신품판매업|2억원|2021.03.09
UNLISTED|063880|네비콤|방송및무선통신기기제조업|119억원|2007.10.24
UNLISTED|061220|사이버씨브이에스|자료처리업|30억원|2007.09.03
KOSPI|091090|세원이앤씨|구조용금속제품탱크및증기발생기제조업|354억원|2002.11.20
KONEX|322970|무진메디|자연과학및공학연구개발업|42억원|2019.04.15
KOSDAQ|262840|아이퀘스트|소프트웨어개발및공급업|10억원|2020.09.16
KOSDAQ|048260|오스템임플란트|치과용기기제조업|71억원|2002.10.18
UNLISTED|036280|하나물산|기타식료품제조업|1억원|2002.09.12
UNLISTED|259210|글람(구.지스마트)|액정표시장치제조업|37억원|2013.12.23
UNLISTED|290050|씨엔아이|반도체제조용기계제조업|39억원|2018.04.12
UNLISTED|049580|에스아이이티|소프트웨어자문.개발및공급업|28억원|2002.09.23
UNLISTED|061210|코니아테크놀로지|컴퓨터및그주변기기제조업|32억원|2005.06.29
UNLISTED|951748|쓰리피닷컴|기타자연과학연구개발업|0억원|2021.04.21
UNLISTED|951749|스포코리아|전자상거래업|0억원|2021.04.22
UNLISTED|263760|스마트콘|기타분류안된사업지원서비스업|3억원|2021.03.11
UNLISTED|262430|쥬리아|화장품제조업|20억원|2021.03.11
UNLISTED|951746|동국생명과학|의약품도매업|56억원|2021.04.21
UNLISTED|236140|위즈돔|데이터베이스및온라인정보제공업|9억원|2021.03.04
UNLISTED|950418|미래사이언스(구.한경희생활과학)|기타가정용전기기기제조업|21억원|2011.10.19
UNLISTED|951747|자이냅스|데이터베이스및온라인정보제공업|0억원|2021.04.21
UNLISTED|950417|DL모터스(구.대림자동차공업)|자동차용신품동력전달장치제조업|1125억원|2011.10.13
UNLISTED|951744|자이메디|기타공학연구개발업|0억원|2021.04.19
UNLISTED|950412|파르나스호텔|호텔업|985억원|2011.09.01
UNLISTED|900158|에이팩|그외기타전자부품제조업|21억원|2007.11.22
UNLISTED|951745|엔키스|치약비누및기타세제제조업|0억원|2021.04.20
UNLISTED|364460|스타콜라보|의복소매업|71억원|2015.05.13
UNLISTED|900157|마이비|기타금융지원서비스업|287억원|2005.04.13
UNLISTED|951742|세포바이오|생물학적제제제조업|8억원|2021.04.19
UNLISTED|340490|피닉슨컨트롤스|기타발전기및전기변환장치제조업|2억원|2021.03.12
UNLISTED|950414|지앤오코퍼레이션|그외기타분류안된화학제품제조업|20억원|2011.10.05
UNLISTED|951743|라오닉스|금속성형기계제조업|0억원|2021.04.19
UNLISTED|823427|콘텔라|방송및무선통신장비제조업|43억원|2012.02.03
UNLISTED|811447|세라컴|기타내화요업제품제조업|0억원|2012.02.03
UNLISTED|900154|픽스트리|방송수신기및기타영상음향기기제조업|0억원|2007.11.26
UNLISTED|900153|이엘티|그외기타전자부품제조업|12억원|2005.04.12
UNLISTED|900151|한백|반도체제조용기계제조업|21억원|2005.04.12
UNLISTED|900150|성융광전투자|전동기발전기및전기변환·공급·제어장치|1억원|2010.03.25
UNLISTED|950419|파리크라상|빵류제조업|1115억원|2011.10.24
KOSPI|010770|평화홀딩스|평화산업평화오일씰공업등을자회사로둔지주회사|73억원|2002.11.20
UNLISTED|009790|휴닉스|기타전기기계제조업|427억원|2004.04.27
KOSDAQ|352480|씨앤씨인터내셔널|기타화학제품제조업|6억원|2020.12.07
UNLISTED|951751|세레스에프엔디|생물학적제제제조업|0억원|2021.04.22
UNLISTED|951752|비씨컴|광고물작성업|0억원|2021.04.23
UNLISTED|950421|한국교세라정공|톱및호환성공구제조업|0억원|2011.10.31
UNLISTED|951750|라인플러스|포털및기타인터넷정보매개서비스업|0억원|2021.04.22
UNLISTED|950420|KTB자산운용|자산운용회사|0억원|2011.10.27
UNLISTED|099270|케이티테크(구.케이티에프테크놀로지스)|방송및무선통신기기제조업|274억원|2007.11.26
UNLISTED|046720|엔하이테크|반도체전자부품|80억원|2002.10.19
UNLISTED|309610|홀마|치약비누및기타세제제조업|2억원|2021.03.22
UNLISTED|951759|엑사비스|시스템소프트웨어개발및공급업|0억원|2021.04.29
KOSDAQ|263750|펄어비스|온라인·모바일게임소프트웨어개발및공급업체|60억원|2016.03.21
UNLISTED|950427|져스텍|전동기및발전기제조업|17억원|2011.11.04
UNLISTED|022770|금강정공|장비제조업|59억원|2003.01.04
UNLISTED|951757|피유엠피|그외기타개인및가정용품임대업|0억원|2021.04.28
UNLISTED|950429|에스엠어뮤즈먼트|기타음향기기제조업|0억원|2011.11.08
UNLISTED|951758|전진스틸|재생용재료수집및판매업|0억원|2021.04.29
UNLISTED|900148|메덱스젠|의학및약학연구개발업|5억원|2007.11.12
UNLISTED|951755|오스힐|그외기타의료용기기제조업|0억원|2021.04.27
UNLISTED|951756|지나인바이오|경영컨설팅업|0억원|2021.04.28
UNLISTED|950422|한국야금|톱및호환성공구제조업|50억원|2011.10.31
UNLISTED|262420|디지파츠|유선통신장비제조업|18억원|2021.03.16
UNLISTED|900145|동아티브이(동아TV)|텔레비전방송업|85억원|2005.04.08
UNLISTED|951754|사이냅소프트|응용소프트웨어개발및공급업|0억원|2021.04.27
